"name","essround","edition","proddate","idno","cntry","trstprl","trstplt","trstprt","trstep","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","happy","dweight","pspwght","pweight"
"ESS3e03_7",3,"3.7","01.12.2018",453,"AT",10,7,9,10,2,7,7,6,8,9,8,9,0.4143,0.22159088,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",455,"AT",2,2,2,2,4,8,7,3,5,5,7,8,0.4143,0.37422615,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",456,"AT",5,1,3,7,9,8,9,3,8,3,5,8,0.8286,0.44318175,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",458,"AT",5,1,1,5,88,6,8,5,8,5,6,6,0.8286,1.3554169,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",459,"AT",9,10,9,7,2,9,8,9,8,8,8,8,1.2429,1.4124533,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",461,"AT",7,3,3,8,8,8,8,9,9,5,8,8,0.4143,0.33626834,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",465,"AT",8,5,3,8,5,8,7,5,8,5,6,7,1.2429,1.1226785,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",467,"AT",4,2,2,3,5,5,4,4,6,4,6,5,1.6572,0.8863635,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",468,"AT",5,0,5,0,5,10,5,5,8,5,8,5,0.4143,0.38419417,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",471,"AT",8,3,5,4,5,10,6,4,5,4,5,9,2.4858,3.059469,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",473,"AT",0,0,0,2,5,9,2,0,2,5,7,9,0.4143,0.47081777,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",474,"AT",1,0,0,0,5,8,0,0,2,7,7,8,0.8286,0.44318175,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",476,"AT",10,5,6,5,5,10,10,3,10,7,9,9,2.4858,2.305165,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",477,"AT",1,0,0,1,5,9,5,2,2,2,5,9,0.8286,0.94163555,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",479,"AT",6,3,2,4,5,8,9,4,5,5,6,8,0.4143,0.66025585,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",485,"AT",3,3,3,5,5,8,4,5,6,3,5,8,1.2429,0.6647726,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",494,"AT",3,2,2,0,5,7,1,3,5,4,7,8,1.2429,1.1525825,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",495,"AT",7,6,5,5,5,8,7,3,5,8,8,7,0.8286,0.94163555,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",497,"AT",6,3,2,3,8,9,8,1,3,5,4,5,0.8286,0.76838833,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",500,"AT",2,1,1,1,5,2,7,88,9,5,1,5,0.4143,1.0062578,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",503,"AT",5,3,5,7,5,8,9,5,6,10,5,5,1.6572,1.5367767,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",506,"AT",7,4,4,7,5,3,4,2,8,9,1,3,1.2429,1.5297345,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",509,"AT",5,1,1,3,88,5,4,2,7,7,3,5,0.8286,0.44318175,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",510,"AT",0,4,1,7,8,10,9,1,8,9,8,10,0.8286,0.44318175,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",513,"AT",5,5,5,5,6,7,7,6,7,7,8,7,0.4143,0.5099115,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",516,"AT",7,7,6,8,3,7,5,5,7,4,8,7,0.8286,1.3471749,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",518,"AT",8,3,0,7,5,10,10,10,10,10,10,10,1.6572,1.2881739,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",519,"AT",4,2,2,2,5,7,7,8,7,7,6,7,0.8286,0.44318175,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",521,"AT",3,0,1,4,2,8,88,88,7,5,7,8,1.2429,1.0088049,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",524,"AT",77,77,77,77,2,3,1,1,2,5,5,7,0.8286,0.76838833,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",527,"AT",7,2,4,5,4,6,9,1,9,5,8,5,1.2429,1.5297345,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",530,"AT",0,0,0,0,88,2,9,88,88,88,3,5,0.4143,0.47081777,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",533,"AT",7,4,2,88,5,10,10,5,9,10,8,5,0.8286,0.44318175,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",534,"AT",6,1,3,4,5,9,9,3,9,10,8,8,0.8286,0.44318175,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",536,"AT",8,1,3,9,3,5,7,2,8,4,5,7,1.2429,1.5297345,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",539,"AT",5,5,0,88,5,9,10,88,88,88,10,8,0.8286,0.94163555,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",542,"AT",88,0,0,5,2,4,3,5,5,3,6,4,2.0715,1.6813416,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",543,"AT",6,5,3,6,3,8,8,7,7,5,10,7,0.8286,0.44318175,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",545,"AT",5,5,5,4,88,5,4,5,88,7,7,6,0.4143,0.22159088,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",546,"AT",7,7,6,6,4,7,7,6,6,7,7,7,1.2429,1.9807676,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",548,"AT",6,2,2,1,2,8,7,0,0,4,7,9,2.4858,2.305165,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",549,"AT",9,9,10,9,8,10,7,8,8,10,10,10,1.6572,1.5367767,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",551,"AT",3,0,0,3,4,7,3,6,7,6,4,7,1.6572,1.3450733,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",552,"AT",3,0,0,0,5,9,9,2,5,10,10,8,2.0715,1.9209709,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",554,"AT",9,6,5,8,88,7,5,5,6,8,10,7,1.6572,0.8863635,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",555,"AT",4,2,2,2,9,7,6,3,4,4,4,6,0.8286,1.019823,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",557,"AT",4,3,3,3,88,7,5,5,88,88,88,10,1.2429,2.22575,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",558,"AT",7,5,5,1,7,9,7,5,6,7,7,9,1.2429,1.1525825,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",564,"AT",6,2,2,5,77,9,7,5,8,8,10,9,1.2429,1.0088049,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",566,"AT",6,4,4,5,5,8,7,5,5,6,6,8,0.8286,0.44318175,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",569,"AT",4,1,1,1,5,9,9,4,8,9,9,4,0.8286,0.76838833,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",570,"AT",0,0,0,0,88,8,2,0,2,6,4,5,2.0715,1.1079544,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",572,"AT",5,10,10,6,5,10,8,0,5,8,5,8,0.8286,0.76838833,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",573,"AT",6,5,4,3,5,9,8,4,7,4,8,9,0.4143,0.5099115,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",575,"AT",6,2,2,3,8,7,7,1,5,2,7,5,0.4143,0.32204348,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",576,"AT",2,1,1,3,4,9,7,3,6,2,7,10,0.8286,1.3471749,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",578,"AT",2,1,1,1,5,8,7,3,4,5,5,8,0.4143,0.33626834,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",579,"AT",5,1,1,5,1,9,5,1,1,1,2,9,1.6572,1.4969046,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",581,"AT",7,2,3,3,5,9,9,7,7,7,7,9,0.8286,0.76838833,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",582,"AT",2,2,2,2,77,6,5,5,5,5,5,6,1.2429,0.6647726,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",584,"AT",5,4,5,5,88,7,7,7,7,7,7,7,1.2429,1.1226785,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",585,"AT",7,3,2,3,2,7,5,3,7,2,6,7,0.8286,0.6725367,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",591,"AT",1,1,1,1,6,9,7,1,6,9,9,9,0.8286,0.7484523,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",593,"AT",4,5,6,0,88,10,7,7,7,8,8,9,0.8286,0.7484523,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",594,"AT",88,88,88,88,88,0,5,88,88,10,10,6,0.4143,0.22159088,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",602,"AT",8,7,6,10,3,8,7,8,10,9,10,7,1.6572,1.3368645,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",608,"AT",8,4,4,10,88,8,8,7,7,4,0,10,1.2429,0.86498886,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",617,"AT",3,3,3,1,4,3,0,2,4,3,3,4,1.2429,0.96129245,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",620,"AT",2,0,0,0,88,5,5,0,0,2,8,8,0.8286,0.80739516,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",621,"AT",1,0,0,0,5,9,3,1,8,5,10,9,2.4858,1.925257,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",623,"AT",3,2,1,2,3,5,7,2,4,0,6,3,1.6572,2.3180385,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",624,"AT",7,5,6,88,3,9,8,5,8,6,7,9,2.9001,1.9329287,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",626,"AT",3,2,4,5,5,9,4,4,5,6,6,9,0.4143,0.33421612,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",630,"AT",8,8,8,8,5,7,9,7,8,7,10,8,0.4143,0.33421612,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",633,"AT",3,3,4,3,4,8,6,4,7,7,7,8,0.8286,0.6417523,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",635,"AT",2,1,0,0,5,7,5,1,0,5,5,8,0.4143,0.32087615,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",638,"AT",8,6,6,6,5,10,9,6,9,9,9,10,0.8286,0.65884626,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",647,"AT",88,88,88,88,6,7,5,88,88,3,7,7,0.4143,0.27613267,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",648,"AT",88,1,1,88,5,9,88,2,88,4,7,9,1.2429,1.0026484,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",656,"AT",0,0,0,5,5,9,5,1,5,5,5,9,0.8286,0.38000137,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",659,"AT",0,0,0,0,5,7,0,0,0,0,0,7,0.8286,1.2722968,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",662,"AT",5,1,1,3,5,9,9,2,7,2,9,9,1.6572,2.2645168,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",663,"AT",5,1,1,9,8,9,9,5,6,3,8,6,0.4143,0.32087615,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",665,"AT",5,2,2,7,5,9,7,3,7,2,7,9,0.4143,0.19000068,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",666,"AT",5,2,1,1,5,7,5,4,5,4,6,7,0.8286,0.80739516,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",668,"AT",6,0,5,0,6,1,1,1,3,7,10,6,0.4143,0.27613267,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",669,"AT",5,5,5,5,88,4,5,5,7,7,8,4,0.8286,1.2722968,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",675,"AT",9,6,4,9,5,9,8,5,8,3,3,9,0.8286,1.1590192,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",677,"AT",7,1,1,0,88,5,5,2,4,5,7,5,2.4858,2.4221854,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",683,"AT",3,2,2,0,8,2,1,4,4,5,5,3,2.0715,1.4416481,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",686,"AT",6,5,5,6,7,6,7,7,9,6,8,8,1.2429,0.86498886,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",689,"AT",1,0,1,0,10,6,2,0,5,6,9,7,0.4143,0.32087615,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",695,"AT",3,3,3,1,3,9,8,4,3,7,7,8,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",696,"AT",2,3,3,3,5,7,6,4,4,4,3,7,0.8286,0.38000137,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",698,"AT",6,8,2,2,0,8,3,1,8,0,9,8,2.9001,2.246133,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",699,"AT",7,5,5,4,4,9,5,6,9,7,7,7,0.8286,0.65884626,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",701,"AT",6,2,2,5,6,9,7,4,6,5,8,9,1.6572,1.3176925,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",702,"AT",5,4,4,5,4,9,8,6,6,8,10,10,0.4143,0.5795096,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",704,"AT",6,5,5,7,5,7,6,6,5,7,7,7,1.6572,1.2835046,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",705,"AT",9,3,3,2,4,7,9,3,9,7,8,9,2.0715,1.4416481,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",707,"AT",4,4,2,1,5,7,9,0,8,5,10,7,0.8286,1.7256097,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",708,"AT",5,1,1,1,5,7,7,3,5,5,7,8,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",710,"AT",7,7,7,5,5,8,8,7,7,7,8,8,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",711,"AT",6,2,1,0,5,10,8,5,6,3,5,9,0.8286,0.65884626,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",713,"AT",8,5,4,7,6,9,8,7,8,8,8,9,1.2429,1.3116542,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",714,"AT",5,2,2,88,5,8,5,4,4,5,5,9,1.2429,0.9626285,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",716,"AT",5,5,5,5,3,9,9,4,9,3,7,8,0.8286,0.57665926,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",717,"AT",7,3,3,5,7,9,5,5,10,88,8,9,1.2429,0.9626285,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",722,"AT",5,4,4,5,4,9,7,6,8,6,6,9,1.6572,1.1533185,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",725,"AT",5,7,4,4,5,9,8,6,5,6,9,8,2.0715,1.3806634,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",726,"AT",4,3,3,2,1,4,3,2,4,3,2,4,1.6572,2.310241,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",728,"AT",5,5,6,6,6,8,8,6,8,8,9,9,1.2429,0.86498886,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",731,"AT",3,2,3,0,5,10,8,3,4,2,3,9,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",732,"AT",2,1,1,1,8,9,9,1,7,2,3,8,0.8286,0.6417523,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",734,"AT",8,5,5,3,6,9,9,4,7,7,9,8,0.8286,0.87443614,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",735,"AT",5,0,0,5,5,8,5,1,7,0,5,8,1.2429,1.0026484,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",737,"AT",3,1,1,4,3,10,10,5,3,2,7,10,0.4143,0.32942313,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",738,"AT",0,0,0,5,5,10,5,0,0,88,7,8,0.8286,1.7256097,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",740,"AT",5,5,5,3,3,10,5,7,7,3,10,10,0.8286,0.80739516,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",741,"AT",0,5,5,2,88,10,1,1,5,5,1,5,0.8286,0.80739516,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",743,"AT",0,0,0,0,88,5,0,0,5,5,5,5,0.4143,0.43721807,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",744,"AT",5,3,2,2,5,7,6,4,6,4,7,7,1.6572,1.3176925,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",746,"AT",6,5,5,3,4,10,6,1,6,5,8,7,0.8286,1.7256097,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",747,"AT",3,0,0,3,3,8,4,4,5,4,4,6,0.4143,0.19000068,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",749,"AT",0,0,0,0,5,10,0,0,1,5,5,10,0.4143,0.40369758,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",750,"AT",5,3,3,3,3,10,7,5,7,6,7,10,1.2429,1.3116542,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",752,"AT",8,6,6,6,88,10,8,8,8,7,5,10,2.4858,1.1400042,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",753,"AT",7,5,3,5,3,8,10,8,9,5,9,9,2.0715,0.95000345,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",755,"AT",0,5,5,5,5,9,8,2,6,4,5,7,0.8286,1.2722968,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",756,"AT",0,0,0,0,7,8,3,3,5,7,5,7,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",758,"AT",7,8,8,1,5,5,5,5,5,4,9,3,0.4143,0.86280483,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",759,"AT",3,8,5,0,5,10,5,0,5,3,9,9,0.8286,0.87443614,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",761,"AT",2,5,5,2,5,9,4,4,5,7,9,10,0.8286,1.7256097,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",762,"AT",5,5,4,2,8,8,8,5,7,7,7,8,1.6572,2.324375,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",764,"AT",6,7,10,4,5,9,6,7,7,10,10,10,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",765,"AT",3,3,3,0,5,10,3,3,10,8,10,7,1.6572,2.324375,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",767,"AT",3,2,2,2,5,9,7,2,8,7,9,8,0.8286,1.4419068,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",768,"AT",4,2,2,2,6,8,7,3,6,5,8,8,1.2429,1.6983876,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",770,"AT",8,3,4,9,88,9,9,5,8,5,8,9,2.4858,1.7299777,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",773,"AT",8,4,4,8,6,8,8,4,7,7,8,8,2.0715,1.6043808,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",774,"AT",5,5,2,7,7,8,7,5,8,5,8,9,0.8286,0.87443614,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",776,"AT",88,1,3,88,0,9,5,3,2,0,5,9,2.0715,1.6710806,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",777,"AT",0,0,0,2,5,8,5,0,5,88,6,8,0.4143,0.43721807,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",779,"AT",4,3,3,3,7,8,88,3,6,6,7,8,1.2429,0.82839805,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",780,"AT",8,6,5,7,5,9,8,8,8,5,8,9,2.0715,2.8878012,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",782,"AT",5,5,6,7,0,6,4,3,3,2,2,6,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",786,"AT",5,4,4,0,5,7,7,7,8,8,8,7,0.8286,0.65884626,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",788,"AT",3,3,3,1,5,6,5,88,6,4,7,7,0.4143,0.19000068,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",795,"AT",3,0,0,0,5,7,8,3,9,9,9,8,0.8286,0.66843224,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",797,"AT",6,7,6,7,4,8,6,7,5,5,5,8,1.2429,0.9626285,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",800,"AT",4,4,4,5,8,5,6,7,6,5,6,5,0.8286,0.87443614,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",801,"AT",6,6,7,6,4,7,7,6,7,7,5,7,0.8286,0.65884626,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",803,"AT",4,5,6,6,7,6,6,7,7,6,6,7,0.8286,0.66843224,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",806,"AT",4,4,6,6,5,5,6,7,5,6,5,6,0.8286,0.64086163,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",810,"AT",4,4,5,5,8,6,5,6,5,5,4,5,0.8286,0.65884626,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",812,"AT",2,6,6,88,88,10,7,5,6,7,9,10,0.8286,0.57665926,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",813,"AT",0,1,0,0,8,8,8,3,3,5,9,7,1.2429,0.9626285,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",815,"AT",3,3,2,2,77,6,5,4,5,3,3,5,1.6572,2.5445936,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",818,"AT",5,2,2,88,88,7,2,2,5,5,8,8,0.4143,0.32942313,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",819,"AT",4,2,3,1,5,4,3,3,4,7,6,6,0.8286,0.38000137,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",824,"AT",5,5,1,1,6,1,6,4,5,5,4,5,0.8286,0.80739516,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",827,"AT",3,3,3,3,88,9,5,0,4,5,8,8,0.8286,0.57665926,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",828,"AT",3,2,2,2,5,9,3,1,2,5,3,9,0.8286,1.2863822,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",830,"AT",0,0,0,0,88,88,88,88,88,88,10,5,1.6572,1.3176925,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",831,"AT",5,1,1,1,4,8,4,3,5,5,10,8,0.8286,0.57665926,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",836,"AT",5,5,5,5,8,7,5,4,5,1,5,8,2.0715,2.018488,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",837,"AT",2,2,1,1,7,3,5,3,4,7,8,9,1.6572,2.5445936,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",839,"AT",6,5,5,5,88,7,7,5,7,8,8,8,0.8286,0.87443614,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",840,"AT",7,4,4,3,88,7,4,6,5,6,8,8,1.6572,0.76000273,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",845,"AT",0,0,0,0,7,0,2,0,2,0,0,0,1.2429,0.96129245,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",848,"AT",7,5,4,5,5,9,8,3,7,6,7,7,0.4143,0.40369758,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",849,"AT",1,0,0,1,5,7,3,2,2,4,4,7,0.8286,0.38000137,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",851,"AT",4,2,3,4,0,8,7,5,5,8,7,7,0.4143,0.28832963,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",852,"AT",3,2,3,4,0,8,6,1,1,2,4,8,0.4143,0.27613267,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",854,"AT",0,1,1,0,2,10,3,2,5,3,2,10,1.2429,1.9295733,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",855,"AT",1,1,1,1,5,8,3,3,3,2,2,9,0.4143,0.86280483,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",857,"AT",4,4,4,4,4,5,4,4,4,4,4,5,0.4143,0.19000068,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",858,"AT",3,0,0,1,1,6,5,3,6,4,6,6,0.4143,0.19000068,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",860,"AT",5,4,4,2,7,6,5,3,5,7,6,6,1.2429,1.7432812,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",861,"AT",7,3,3,4,5,5,5,4,5,3,4,6,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",863,"AT",3,1,1,1,5,8,7,2,2,6,8,8,0.4143,0.5661292,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",867,"AT",8,7,7,3,3,8,6,8,7,6,5,8,1.2429,0.9882694,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",869,"AT",5,3,3,3,4,5,5,1,3,0,3,6,0.4143,0.32942313,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",876,"AT",8,8,8,5,77,8,8,8,5,5,5,8,0.4143,0.40369758,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",878,"AT",5,5,4,2,5,9,6,7,7,7,7,8,0.8286,0.65884626,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",879,"AT",7,7,5,5,5,10,7,4,7,8,8,10,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",881,"AT",7,4,2,1,8,9,9,7,10,8,9,8,1.6572,1.2835046,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",882,"AT",5,4,4,4,88,7,6,4,5,4,4,6,0.8286,0.57665926,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",884,"AT",7,7,7,7,8,10,9,8,9,8,9,10,1.6572,0.76000273,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",888,"AT",2,3,2,3,3,1,1,3,2,2,5,9,1.2429,0.86498886,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",891,"AT",3,1,1,1,7,5,9,3,7,7,7,6,0.8286,0.57665926,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",893,"AT",6,5,5,4,5,9,7,3,5,6,6,7,2.0715,2.9054687,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",897,"AT",3,0,0,0,5,7,5,0,2,1,7,6,1.6572,0.76000273,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",899,"AT",6,2,6,1,5,7,4,2,4,7,1,8,1.2429,0.5700021,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",902,"AT",0,0,0,0,88,5,5,0,5,5,5,5,0.8286,0.65884626,0.28911608
"ESS3e03_7",3,"3.7","01.12.2018",903,"AT",5,6,5,88,88,10,8,5,7,6,5,10,1.2429,0.5700021,0.28911608
